id,NOMBRE_HUM,FIGURA,GRUPO_TIPO,COD_IHA,PROPIEDAD,ZONA,MUCVA_C_ES,MUCVA_T_ES,MUCVA_C_GE,MUCVA_T_GE,MUCVA_PRES,SIOSE_C_ES,SIOSE_T_ES,SIOSE_C_GE,SIOSE_T_GE,SIOSE_PRES,SIOSE_C_RI,SIOSE_T_RI
25,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
36,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
44,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
54,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
62,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
65,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2038,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2052,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2057,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2063,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2066,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2067,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2071,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2074,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
27,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,11,Vegetacion riparia,3,Zonas humedas,1,,
2062,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
2075,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,12,Lagos y lagunas,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
5,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
22,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
3,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
7,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
10,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
12,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
14,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
20,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
21,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
24,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
28,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
31,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
32,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
33,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
39,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
42,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
43,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,17,Invernaderos,2,Agrario invernaderos,5,11,Vegetacion riparia,3,Zonas humedas,1,,
45,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
46,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
49,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
50,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
52,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,17,Invernaderos,2,Agrario invernaderos,5,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
56,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
57,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
59,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
60,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
61,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
66,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
67,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2025,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2027,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
2030,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,11,Vegetacion riparia,3,Zonas humedas,1,,
2037,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2039,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2041,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
2045,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,11,Vegetacion riparia,3,Zonas humedas,1,,
2046,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2050,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2051,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2053,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
2056,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2058,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2068,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2070,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2073,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2077,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
2078,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2023,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
2026,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2029,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2031,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2032,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,2,Zonas industriales y comerciales,1,Urbano e infraestructuras,5,,
2034,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2035,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2036,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2042,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2044,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2049,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2059,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2060,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2061,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,6,Zonas verdes y espacios de ocio,1,Urbano e infraestructuras,3,,
2069,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2072,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
2079,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,17,Invernaderos,2,Agrario invernaderos,5,17,Invernaderos,2,Agrario invernaderos,5,,
35,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,Tejido urbano,1,Urbano e infraestructuras,5,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
47,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,Tejido urbano,1,Urbano e infraestructuras,5,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
53,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,Tejido urbano,1,Urbano e infraestructuras,5,17,Invernaderos,2,Agrario invernaderos,5,,
2043,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,1,Tejido urbano,1,Urbano e infraestructuras,5,15,Leñoso regadio,4,Agrario,3,,
17,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,17,Invernaderos,2,Agrario invernaderos,5,,
6,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
38,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
51,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,17,Invernaderos,2,Agrario invernaderos,5,,
2047,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
2054,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
58,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,17,Invernaderos,2,Agrario invernaderos,5,,
2028,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
2055,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,13,Masas de agua artificial,3,Zonas humedas,4,,
2064,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
9,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Humedal,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,11,Vegetacion riparia,3,Zonas humedas,1,,
2040,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
18,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
48,Albufera Nueva,Reserva Natural,Costeros,IHA611008,Publica,Buffer,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
2033,Albufera Honda,Reserva Natural,Costeros,IHA611007,Publica,Buffer,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,20,Vegetacion natural,5,Cobertura vegetal y suelos,1,,
484,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,7,Marisma,3,Zonas humedas,1,22,"Playas, dunas y arenales",5,Cobertura vegetal y suelos,1,,
577,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
581,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
1434,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
1561,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Buffer,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
1451,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
466,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,11,Vegetacion riparia,3,Zonas humedas,1,,
522,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
532,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,11,Vegetacion riparia,3,Zonas humedas,1,,
550,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
591,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,12,Lagos y lagunas,3,Zonas humedas,1,,
641,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,11,Vegetacion riparia,3,Zonas humedas,1,,
1750,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,7,Marisma,3,Zonas humedas,1,,
1916,Charcones de Punta Entinas,Reserva Natural,Costeros,IHA611001,Privada,Humedal,7,Marisma,3,Zonas humedas,1,7,Marisma,3,Zonas humedas,1,,
1450,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1463,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1482,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1483,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1519,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1522,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1527,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1583,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1626,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1629,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1631,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1640,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1644,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,7,Marisma,3,Zonas humedas,1,17,Invernaderos,2,Agrario invernaderos,5,,
1709,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1725,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1787,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1789,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1817,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1823,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Buffer,7,Marisma,3,Zonas humedas,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
1846,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1859,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
1895,Salinas de Cerrillos,Paraje Natural,Artificiales o modificados,IHA611004,Privada,Humedal,7,Marisma,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
741,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
747,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
748,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
749,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
750,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
758,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
759,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
761,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,8,Salinas,3,Zonas humedas,1,3,Infraestructuras de comunicaciones,1,Urbano e infraestructuras,5,,
764,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
766,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
769,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
772,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
773,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
775,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Buffer,8,Salinas,3,Zonas humedas,1,7,Marisma,3,Zonas humedas,1,,
778,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
783,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
784,Laguna de la Gravera,Paraje Natural,Artificiales o modificados,IHA611002,Privada,Humedal,8,Salinas,3,Zonas humedas,1,8,Salinas,3,Zonas humedas,1,,
